physical time,Temperature Supply,Target T ,Outdoor T ,Monitoring Points T1,Monitoring Points T2,Monitoring Points T3,Monitoring Points T4
2021/12/13 18:20,43.38,41.8,2,20.46,17.17,22,20.65
2021/12/13 18:30,43.53,41.8,2,20.46,17.53,22,20.52
2021/12/13 18:40,43.56,41.8,2,20.46,17.53,22.07,20.52
2021/12/13 18:50,43.53,41.8,2,20.4,17.53,22.07,20.52
2021/12/13 19:00,43.53,41.8,2,20.4,18.07,22.07,20.74
2021/12/13 19:10,43.68,42.4,1,20.4,18.07,22.13,20.74
2021/12/13 19:20,43.65,42.4,1,20.39,18.07,22.13,20.74
2021/12/13 19:30,43.68,42.4,1,20.39,18.24,22.13,20.99
2021/12/13 19:40,43.68,42.4,1,20.39,18.24,22.08,20.99
2021/12/13 19:50,43.68,42.4,1,20.36,18.24,22.08,20.99
2021/12/13 20:00,43.53,42.4,1,20.36,18.38,22.08,20.98
2021/12/13 20:10,43.53,42.4,1,20.36,18.38,22.01,20.98
2021/12/13 20:20,43.53,42.4,1,20.19,18.38,22.01,20.98
2021/12/13 20:30,43.53,42.4,1,20.19,18.55,22.01,20.88
2021/12/13 20:40,43.38,43,0,20.19,18.55,21.91,20.88
2021/12/13 20:50,43.53,43,0,20.12,18.55,21.91,20.88
2021/12/13 21:00,43.53,43,0,20.12,18.59,21.91,20.88
2021/12/13 21:10,43.75,43.4,-1,20.12,18.59,22.05,20.88
2021/12/13 21:20,43.24,43.4,-1,20.32,18.59,22.05,20.88
2021/12/13 21:30,43.24,43.4,-1,20.32,18.6,22.05,20.83
2021/12/13 21:40,45.59,43.8,-2,20.32,18.6,21.9,20.83
2021/12/13 21:50,43.09,43.8,-2,20.42,18.6,21.9,20.83
2021/12/13 22:00,43.09,43.8,-2,20.42,18.64,21.9,20.92
2021/12/13 22:10,44.26,43.8,-2,20.42,18.64,21.91,20.92
2021/12/13 22:20,44.26,43.8,-2,20.26,18.64,21.91,20.92
2021/12/13 22:30,43.97,43.8,-2,20.26,18.7,21.91,20.92
2021/12/13 22:40,43.97,44.2,-3,20.26,18.7,21.74,20.92
2021/12/13 22:50,43.94,43.2,-3,20.16,18.7,21.74,20.92
2021/12/13 23:00,43.68,43.2,-3,20.16,18.58,21.74,20.98
2021/12/13 23:10,43.68,43.2,-3,20.16,18.58,21.96,20.98
2021/12/13 23:20,43.68,41.2,-3,20.02,18.58,21.96,20.98
2021/12/13 23:30,43.6,41.2,-3,20.02,18.49,21.96,21
2021/12/13 23:40,43.53,41.6,-4,20.02,18.49,21.93,21
2021/12/13 23:50,43.38,41.6,-4,20.5,18.49,21.93,21
2021/12/14 0:00,43.35,41.6,-4,20.5,18.5,21.93,20.93
2021/12/14 0:10,43.37,41.6,-4,20.5,18.5,21.96,20.93
2021/12/14 0:20,43.28,41.6,-4,19.98,18.5,21.96,20.93
2021/12/14 0:30,43.24,41.6,-4,19.98,18.52,21.96,20.95
2021/12/14 0:40,43.24,41.6,-4,19.98,18.52,21.83,20.95
2021/12/14 0:50,43.24,41.6,-4,19.88,18.52,21.83,20.95
2021/12/14 1:00,43.37,41.6,-4,19.88,18.53,21.83,20.93
2021/12/14 1:10,43.24,41.6,-4,19.88,18.53,21.81,20.93
2021/12/14 1:20,43.24,41.6,-4,19.92,18.53,21.81,20.93
2021/12/14 1:30,43.24,41.6,-4,19.92,18.46,21.81,20.88
2021/12/14 1:40,43.24,41.6,-4,19.92,18.46,21.79,20.88
2021/12/14 1:50,43.24,41.6,-4,19.81,18.46,21.79,20.88
2021/12/14 2:00,43.24,41.6,-4,19.81,18.49,21.79,20.8
2021/12/14 2:10,43.24,41.6,-4,19.81,18.49,21.77,20.8
2021/12/14 2:20,43.09,41.6,-4,20.43,18.49,21.77,20.8
2021/12/14 2:30,43.1,41.6,-4,20.43,18.52,21.77,20.86
2021/12/14 2:40,43.24,41.6,-4,20.43,18.52,21.74,20.86
2021/12/14 2:50,43.1,41.6,-4,20.7,18.52,21.74,20.86
2021/12/14 3:00,43.09,41.6,-4,20.7,18.46,21.74,20.86
2021/12/14 3:10,43.24,41.6,-4,20.7,18.46,21.73,20.86
2021/12/14 3:20,43.09,41.6,-4,20.83,18.46,21.73,20.86
2021/12/14 3:30,43.09,41.6,-4,20.83,18.45,21.73,20.83
2021/12/14 3:40,42.35,41.6,-4,20.83,18.45,21.67,20.83
2021/12/14 3:50,45.65,43.6,-4,20.97,18.45,21.67,20.83
2021/12/14 4:00,42.35,43.6,-4,20.97,18.42,21.67,20.79
2021/12/14 4:10,44.56,43.6,-4,20.97,18.42,21.73,20.79
2021/12/14 4:20,45,44.6,-4,21.01,18.42,21.73,20.79
2021/12/14 4:30,44.39,44.6,-4,21.01,18.42,21.73,20.76
2021/12/14 4:40,45.44,44.6,-4,21.01,18.42,21.69,20.76
2021/12/14 4:50,44.85,44.6,-4,21.01,18.42,21.69,20.76
2021/12/14 5:00,43.82,44.6,-4,21.01,18.4,21.69,20.76
2021/12/14 5:10,46.54,44.6,-4,21.01,18.4,21.7,20.76
2021/12/14 5:20,43.53,44.6,-4,20.63,18.4,21.7,20.76
2021/12/14 5:30,45.88,44.6,-4,20.63,18.33,21.7,20.83
2021/12/14 5:40,43.82,44.6,-4,20.63,18.33,21.66,20.83
2021/12/14 5:50,45.59,44.6,-4,20.36,18.33,21.66,20.83
2021/12/14 6:00,44.12,44.6,-4,20.36,18.39,21.66,20.78
2021/12/14 6:10,45.44,44.6,-4,20.36,18.39,21.64,20.78
2021/12/14 6:20,43.68,44.6,-4,20.24,18.39,21.64,20.78
2021/12/14 6:30,45.9,44.6,-4,20.24,18.4,21.64,20.75
2021/12/14 6:40,43.82,44.6,-4,20.24,18.4,21.61,20.75
2021/12/14 6:50,43.64,44.6,-4,20.16,18.4,21.61,20.75
2021/12/14 7:00,43.39,44.6,-4,20.16,18.42,21.61,20.76
2021/12/14 7:10,45.88,44.6,-4,20.16,18.42,21.66,20.76
2021/12/14 7:20,43.79,44.6,-4,20.02,18.42,21.66,20.76
2021/12/14 7:30,45.29,44.6,-4,20.02,18.27,21.66,20.79
2021/12/14 7:40,45.74,45,-5,20.02,18.27,21.29,20.79
2021/12/14 7:50,44.55,44,-5,20.01,18.27,21.29,20.79
2021/12/14 8:00,44.41,44,-5,20.01,16.76,21.29,20.75
2021/12/14 8:10,44.41,44,-5,20.01,16.76,21.61,20.75
2021/12/14 8:20,44.24,43,-5,19.88,16.76,21.61,20.75
2021/12/14 8:30,43.97,43,-5,19.88,17.84,21.61,20.74
2021/12/14 8:40,43.85,43,-5,19.88,17.84,21.52,20.74
2021/12/14 8:50,43.88,43,-5,19.84,17.84,21.52,20.74
2021/12/14 9:00,44.41,43,-5,19.84,18.66,21.52,20.8
2021/12/14 9:10,43.97,43.4,-6,19.84,18.66,21.53,20.8
2021/12/14 9:20,43.97,43.4,-6,19.82,18.66,21.53,20.8
2021/12/14 9:30,44.21,43.4,-6,19.82,18.25,21.53,19.52
2021/12/14 9:40,43.98,43,-5,19.82,18.25,21.52,19.52
2021/12/14 9:50,44.24,43,-5,19.99,18.25,21.52,19.52
2021/12/14 10:00,44.12,43,-5,19.99,18.01,21.52,19.22
2021/12/14 10:10,44.26,42.6,-4,19.99,18.01,21.5,19.22
2021/12/14 10:20,44.07,42.6,-4,20.14,18.01,21.5,19.22
2021/12/14 10:30,43.68,42.6,-4,20.14,18.09,21.5,19.93
2021/12/14 10:40,43.53,41.8,-2,20.14,18.09,21.91,19.93
2021/12/14 10:50,43.53,41.8,-2,20.16,18.09,21.91,19.93
2021/12/14 11:00,43.5,41.8,-2,20.16,17.77,21.91,20.1
2021/12/14 11:10,43.34,41,0,20.16,17.77,21.83,20.1
2021/12/14 11:20,43.24,41,0,20.19,17.77,21.83,20.1
2021/12/14 11:30,43.24,41,0,20.19,17.89,21.83,20.15
2021/12/14 11:40,43.23,41,0,20.19,17.89,21.8,20.15
2021/12/14 11:50,43.24,41,0,20.18,17.89,21.8,20.15
2021/12/14 12:00,43.24,41,0,20.18,17.77,21.8,20.38
2021/12/14 12:10,43.24,40.4,1,20.18,17.77,21.89,20.38
2021/12/14 12:20,43.24,40.4,1,20.18,17.77,21.89,20.38
2021/12/14 12:30,43.24,40.4,1,20.18,17.91,21.89,20.44
2021/12/14 12:40,43.24,39.8,2,20.18,17.91,21.77,20.44
2021/12/14 12:50,43.24,39.8,2,20.21,17.91,21.77,20.44
2021/12/14 13:00,42.94,39.8,2,20.21,17.66,21.77,20.44
2021/12/14 13:10,42.94,38.6,4,20.21,17.66,22.37,20.44
2021/12/14 13:20,42.94,38.6,4,20.26,17.66,22.37,20.44
2021/12/14 13:30,42.84,38.6,4,20.26,17.91,22.37,20.46
2021/12/14 13:40,42.79,38.6,4,20.26,17.91,21.64,20.46
2021/12/14 13:50,42.94,38.6,4,20.32,17.91,21.64,20.46
2021/12/14 14:00,42.79,38.6,4,20.32,17.95,21.64,20.45
2021/12/14 14:10,42.82,38,5,20.32,17.95,21.76,20.45
2021/12/14 14:20,42.79,38,5,20.43,17.95,21.76,20.45
2021/12/14 14:30,42.79,38,5,20.43,17.97,21.76,20.38
2021/12/14 14:40,42.79,37.4,6,20.43,17.97,21.67,20.38
2021/12/14 14:50,42.79,37.4,6,20.46,17.97,21.67,20.38
2021/12/14 15:00,42.79,37.4,6,20.46,17.98,21.67,20.41
2021/12/14 15:10,42.79,36.8,7,20.46,17.98,21.77,20.41
2021/12/14 15:20,42.79,36.8,7,20.46,17.98,21.77,20.41
2021/12/14 15:30,42.79,36.8,7,20.46,18.01,21.77,20.42
2021/12/14 15:40,42.66,36.8,7,20.46,18.01,21.72,20.42
2021/12/14 15:50,42.65,37.8,7,20.5,18.01,21.72,20.42
2021/12/14 16:00,42.64,37.8,7,20.5,17.99,21.72,20.46
2021/12/14 16:10,42.5,37.8,7,20.5,17.99,21.69,20.46
2021/12/14 16:20,42.5,38.8,7,20.5,17.99,21.69,20.46
2021/12/14 16:30,42.5,38.8,7,20.5,17.98,21.69,20.41
2021/12/14 16:40,42.49,39.4,6,20.5,17.98,21.69,20.41
2021/12/14 16:50,42.35,39.4,6,20.49,17.98,21.69,20.41
2021/12/14 17:00,42.5,39.4,6,20.49,17.97,21.69,20.42
2021/12/14 17:10,42.5,39.4,6,20.49,17.97,21.57,20.42
2021/12/14 17:20,42.48,39.4,6,20.49,17.97,21.57,20.42
2021/12/14 17:30,42.35,39.4,6,20.49,18.02,21.57,20.41
2021/12/14 17:40,42.35,40,5,20.49,18.02,21.6,20.41
2021/12/14 17:50,42.35,40,5,21.35,18.02,21.6,20.41
2021/12/14 18:00,42.35,40,5,21.35,18.09,21.6,20.24
2021/12/14 18:10,42.35,40.6,4,21.35,18.09,21.81,20.24
2021/12/14 18:20,42.35,40.6,4,21.06,18.09,21.81,20.24
2021/12/14 18:30,42.35,40.6,4,21.06,18.15,21.81,20.66
2021/12/14 18:40,42.35,41.2,3,21.06,18.15,21.69,20.66
2021/12/14 18:50,42.38,41.2,3,21.15,18.15,21.69,20.66
2021/12/14 19:00,42.35,41.2,3,21.15,18.24,21.69,20.75
2021/12/14 19:10,42.5,41.8,2,21.15,18.24,21.79,20.75
2021/12/14 19:20,42.35,41.8,2,21.38,18.24,21.79,20.75
2021/12/14 19:30,42.35,41.8,2,21.38,18.35,21.79,20.79
2021/12/14 19:40,43.24,42.4,1,21.38,18.35,21.79,20.79
2021/12/14 19:50,42.21,42.4,1,21.45,18.35,21.79,20.79
2021/12/14 20:00,42.35,42.4,1,21.45,18.39,21.79,20.8
2021/12/14 20:10,43.09,43,0,21.45,18.39,21.7,20.8
2021/12/14 20:20,43.09,43,0,21.11,18.39,21.7,20.8
2021/12/14 20:30,43.53,43,0,21.11,18.22,21.7,20.86
2021/12/14 20:40,42.94,43,0,21.11,18.22,21.64,20.86
2021/12/14 20:50,44.12,43,0,21.56,18.22,21.64,20.86
2021/12/14 21:00,43.55,43,0,21.56,18.32,21.64,20.88
2021/12/14 21:10,43.82,43,0,21.56,18.32,21.76,20.88
2021/12/14 21:20,43.97,43,0,21.66,18.32,21.76,20.88
2021/12/14 21:30,42.64,43,0,21.66,18.49,21.76,20.89
2021/12/14 21:40,44.13,43.4,-1,21.66,18.49,21.81,20.89
2021/12/14 21:50,42.65,43.4,-1,21.34,18.49,21.81,20.89
2021/12/14 22:00,44.32,43.4,-1,21.34,18.67,21.81,20.93
2021/12/14 22:10,42.65,43.4,-1,21.34,18.67,21.8,20.93
2021/12/14 22:20,44.12,43.4,-1,21.03,18.67,21.8,20.93
2021/12/14 22:30,42.5,43.4,-1,21.03,18.6,21.8,20.9
2021/12/14 22:40,44.71,43.8,-2,21.03,18.6,21.81,20.9
2021/12/14 22:50,43.09,42.8,-2,20.83,18.6,21.81,20.9
2021/12/14 23:00,42.94,42.8,-2,20.83,18.56,21.81,20.93
2021/12/14 23:10,42.94,42.8,-2,20.83,18.56,21.8,20.93
2021/12/14 23:20,42.65,40.8,-2,20.7,18.56,21.8,20.93
2021/12/14 23:30,42.5,40.8,-2,20.7,18.55,21.8,20.89
2021/12/14 23:40,42.5,40.8,-2,20.7,18.55,21.66,20.89
2021/12/14 23:50,42.5,40.8,-2,20.59,18.55,21.66,20.89
2021/12/15 0:00,42.35,40.8,-2,20.59,18.56,21.66,20.92
2021/12/15 0:10,42.35,41.2,-3,20.59,18.56,21.7,20.92
2021/12/15 0:20,42.35,41.2,-3,20.5,18.56,21.7,20.92
2021/12/15 0:30,42.21,41.2,-3,20.5,18.59,21.7,20.96
2021/12/15 0:40,42.35,41.2,-3,20.5,18.59,21.81,20.96
2021/12/15 0:50,42.21,41.2,-3,20.5,18.59,21.81,20.96
2021/12/15 1:00,42.35,41.2,-3,20.5,18.55,21.81,20.9
2021/12/15 1:10,42.08,41.2,-3,20.5,18.55,21.79,20.9
2021/12/15 1:20,42.21,41.2,-3,20.36,18.55,21.79,20.9
2021/12/15 1:30,42.21,41.2,-3,20.36,18.5,21.79,20.93
2021/12/15 1:40,42.21,41.2,-3,20.36,18.5,21.74,20.93
2021/12/15 1:50,42.2,41.2,-3,20.35,18.5,21.74,20.93
2021/12/15 2:00,42.21,41.2,-3,20.35,18.49,21.74,20.85
2021/12/15 2:10,42.21,41.2,-3,20.35,18.49,21.73,20.85
2021/12/15 2:20,42.2,41.2,-3,20.28,18.49,21.73,20.85
2021/12/15 2:30,42.14,41.2,-3,20.28,18.45,21.73,20.88
2021/12/15 2:40,42.17,41.2,-3,20.28,18.45,21.67,20.88
2021/12/15 2:50,42.21,41.2,-3,20.26,18.45,21.67,20.88
2021/12/15 3:00,42.06,41.2,-3,20.26,18.43,21.67,20.88
2021/12/15 3:10,42.06,41.2,-3,20.26,18.43,21.74,20.88
2021/12/15 3:20,42.06,41.2,-3,20.21,18.43,21.74,20.88
2021/12/15 3:30,42.21,41.2,-3,20.21,18.42,21.74,20.86
2021/12/15 3:40,41.03,40.8,-2,20.21,18.42,21.72,20.86
2021/12/15 3:50,44.85,42.8,-2,20.19,18.42,21.72,20.86
2021/12/15 4:00,41.76,42.8,-2,20.19,18.36,21.72,20.8
2021/12/15 4:10,44.41,42.8,-2,20.19,18.36,21.7,20.8
2021/12/15 4:20,44.12,43.8,-2,20.15,18.36,21.7,20.8
2021/12/15 4:30,42.79,43.8,-2,20.15,18.33,21.7,20.8
2021/12/15 4:40,45.67,43.8,-2,20.15,18.33,21.69,20.8
2021/12/15 4:50,43.38,43.8,-2,20.15,18.33,21.69,20.8
2021/12/15 5:00,43.24,43.8,-2,20.15,18.36,21.69,20.8
2021/12/15 5:10,45.59,44.2,-3,20.15,18.36,21.7,20.8
2021/12/15 5:20,43.24,44.2,-3,20.07,18.36,21.7,20.8
2021/12/15 5:30,44.56,44.2,-3,20.07,18.36,21.7,20.83
2021/12/15 5:40,45,44.6,-4,20.07,18.36,21.7,20.83
2021/12/15 5:50,44.71,44.6,-4,20.52,18.36,21.7,20.83
2021/12/15 6:00,44.83,44.6,-4,20.52,18.38,21.7,20.83
2021/12/15 6:10,44.85,44.6,-4,20.52,18.38,21.69,20.83
2021/12/15 6:20,44.26,44.6,-4,20.72,18.38,21.69,20.83
2021/12/15 6:30,45.57,44.6,-4,20.72,18.31,21.69,20.9
2021/12/15 6:40,44.1,44.6,-4,20.72,18.31,21.76,20.9
2021/12/15 6:50,45.59,44.6,-4,20.62,18.31,21.76,20.9
2021/12/15 7:00,44.71,44.6,-4,20.62,18.42,21.76,20.83
2021/12/15 7:10,43.97,44.6,-4,20.62,18.42,21.7,20.83
2021/12/15 7:20,45.74,44.6,-4,20.53,18.42,21.7,20.83
2021/12/15 7:30,45.3,44.6,-4,20.53,18.24,21.7,20.88
2021/12/15 7:40,44.71,45,-5,20.53,18.24,21.63,20.88
2021/12/15 7:50,44.26,44,-5,20.4,18.24,21.63,20.88
2021/12/15 8:00,44.55,44,-5,20.4,17.15,21.63,20.88
2021/12/15 8:10,44.4,44,-5,20.4,17.15,21.39,20.88
2021/12/15 8:20,44.24,43,-5,20.33,17.15,21.39,20.88
2021/12/15 8:30,44.12,43,-5,20.33,17.88,21.39,20.85
2021/12/15 8:40,44.12,43,-5,20.33,17.88,21.59,20.85
2021/12/15 8:50,43.82,43,-5,20.65,17.88,21.59,20.85
2021/12/15 9:00,43.83,43,-5,20.65,18.13,21.59,20.82
2021/12/15 9:10,43.82,43,-5,20.65,18.13,21.63,20.82
2021/12/15 9:20,43.68,43,-5,20.66,18.13,21.63,20.82
2021/12/15 9:30,43.68,43,-5,20.66,18.32,21.63,20.85
2021/12/15 9:40,43.68,43,-5,20.66,18.32,21.45,20.85
2021/12/15 9:50,43.53,43,-5,20.6,18.32,21.45,20.85
2021/12/15 10:00,43.53,43,-5,20.6,18.94,21.45,18.33
2021/12/15 10:10,43.39,42.6,-4,20.6,18.94,21.72,18.33
2021/12/15 10:20,43.09,42.6,-4,20.56,18.94,21.72,18.33
2021/12/15 10:30,42.94,42.6,-4,20.56,18.43,21.72,18.91
2021/12/15 10:40,42.94,41.8,-2,20.56,18.43,21.72,18.91
2021/12/15 10:50,42.79,41.8,-2,20.52,18.43,21.47,18.91
2021/12/15 11:00,42.79,41.8,-2,20.52,18.31,21.47,19.57
2021/12/15 11:10,42.79,41.4,-1,20.52,18.31,21.47,19.57
2021/12/15 11:20,42.79,41.4,-1,20.45,18.31,21.35,19.57
2021/12/15 11:30,42.65,41.4,-1,20.45,18.27,21.35,20.1
2021/12/15 11:40,42.5,41,0,20.45,18.27,21.35,20.1
2021/12/15 11:50,42.79,41,0,20.45,18.27,21.42,20.1
2021/12/15 12:00,42.79,41,0,20.45,18.24,21.42,20
2021/12/15 12:10,42.65,40.4,1,20.45,18.24,21.42,20
2021/12/15 12:20,42.5,40.4,1,20.4,18.24,21.77,20
2021/12/15 12:30,42.5,40.4,1,20.4,18.29,21.77,20.31
2021/12/15 12:40,42.5,39.8,2,20.4,18.29,21.77,20.31
2021/12/15 12:50,42.5,39.8,2,20.49,18.29,22.08,20.31
2021/12/15 13:00,42.35,39.8,2,20.49,18.24,22.08,20.35
2021/12/15 13:10,42.5,39.8,2,20.49,18.24,22.08,20.35
2021/12/15 13:20,42.39,39.8,2,20.43,18.24,22.14,20.35
2021/12/15 13:30,42.35,39.8,2,20.43,18.21,22.14,20.42
2021/12/15 13:40,42.35,39.8,2,20.43,18.21,22.14,20.42
2021/12/15 13:50,42.35,39.8,2,20.43,18.21,22.2,20.42
2021/12/15 14:00,42.5,39.8,2,20.43,18.27,22.2,20.01
2021/12/15 14:10,40.88,39.2,3,20.43,18.27,22.2,20.01
2021/12/15 14:20,42.81,39.2,3,20.4,18.27,22.18,20.01
2021/12/15 14:30,42.5,39.2,3,20.4,18.08,22.18,19.96
2021/12/15 14:40,42.65,39.2,3,20.4,18.08,22.18,19.96
2021/12/15 14:50,42.79,39.2,3,20.4,18.08,22.07,19.96
2021/12/15 15:00,42.94,39.2,3,20.4,18.16,22.07,19.86
2021/12/15 15:10,42.94,39.2,3,20.4,18.16,22.07,19.86
2021/12/15 15:20,42.94,39.2,3,20.36,18.16,22.05,19.86
2021/12/15 15:30,43.09,39.2,3,20.36,18.32,22.05,20.27
2021/12/15 15:40,0,0,0,20.36,18.32,22.05,20.27
2021/12/15 15:50,43.09,40.8,2,20.38,18.32,21.89,20.27
2021/12/15 16:00,43.09,40.8,2,20.38,18.43,21.89,20.15
2021/12/15 16:10,43.09,40.2,3,20.38,18.43,21.89,20.15
2021/12/15 16:20,43.24,41.2,3,20.33,18.43,21.9,20.15
2021/12/15 16:30,43.24,41.2,3,20.33,18.43,21.9,20.55
2021/12/15 16:40,43.38,41.2,3,20.33,18.43,21.9,20.55
2021/12/15 16:50,43.38,41.2,3,20.35,18.43,22,20.55
2021/12/15 17:00,43.53,41.2,3,20.35,18.31,22,21.14
2021/12/15 17:10,43.68,41.8,2,20.35,18.31,22,21.14
2021/12/15 17:20,43.68,41.8,2,20.26,18.31,21.81,21.14
2021/12/15 17:30,43.6,41.8,2,20.26,18.24,21.81,20.64
2021/12/15 17:40,43.66,41.8,2,20.26,18.24,21.81,20.64
2021/12/15 17:50,43.82,41.8,2,20.26,18.24,21.76,20.64
2021/12/15 18:00,43.68,41.8,2,20.26,17.74,21.76,20.6
2021/12/15 18:10,43.68,43,0,20.26,17.74,21.76,20.6
2021/12/15 18:20,43.68,43,0,20.18,17.74,21.74,20.6
2021/12/15 18:30,43.82,43,0,20.18,18.02,21.74,20.48
2021/12/15 18:40,43.68,43.4,-1,20.18,18.02,21.74,20.48
2021/12/15 18:50,43.68,43.4,-1,20.18,18.02,21.81,20.48
2021/12/15 19:00,43.68,43.4,-1,20.18,18.02,21.81,20.41
2021/12/15 19:10,43.82,43.8,-2,20.18,18.02,21.81,20.41
2021/12/15 19:20,43.97,43.8,-2,20.14,18.02,22.03,20.41
2021/12/15 19:30,44.71,43.8,-2,20.14,18.33,22.03,20.69
2021/12/15 19:40,43.24,43.8,-2,20.14,18.33,22.03,20.69
2021/12/15 19:50,44.26,43.8,-2,20.15,18.33,21.84,20.69
2021/12/15 20:00,43.36,43.8,-2,20.15,18.9,21.84,20.95
2021/12/15 20:10,44.47,43.8,-2,20.15,18.9,21.84,20.95
2021/12/15 20:20,45,43.8,-2,20.16,18.9,21.89,20.95
2021/12/15 20:30,43.24,43.8,-2,20.16,18.52,21.89,20.83
2021/12/15 20:40,44.41,43.8,-2,20.16,18.52,21.89,20.83
2021/12/15 20:50,45.88,43.8,-2,20.21,18.52,21.93,20.83
2021/12/15 21:00,43.24,43.8,-2,20.21,18.49,21.93,20.71
2021/12/15 21:10,44.92,44.6,-4,20.21,18.49,21.93,20.71
2021/12/15 21:20,45.15,44.6,-4,20.11,18.49,21.86,20.71
2021/12/15 21:30,43.24,44.6,-4,20.11,18.58,21.86,20.74
2021/12/15 21:40,46.47,44.6,-4,20.11,18.58,21.86,20.74
2021/12/15 21:50,43.68,44.6,-4,20.15,18.58,21.79,20.74
2021/12/15 22:00,45.94,44.6,-4,20.15,18.48,21.79,20.72
2021/12/15 22:10,43.68,44.6,-4,20.15,18.48,21.79,20.72
2021/12/15 22:20,45.74,44.6,-4,20.09,18.48,21.87,20.72
2021/12/15 22:30,43.53,44.6,-4,20.09,18.55,21.87,20.76
2021/12/15 22:40,45.74,44.6,-4,20.09,18.55,21.87,20.76
2021/12/15 22:50,43.82,43.6,-4,20.08,18.55,21.63,20.76
2021/12/15 23:00,43.82,43.6,-4,20.08,18.46,21.63,20.82
2021/12/15 23:10,43.53,43.6,-4,20.08,18.46,21.63,20.82
2021/12/15 23:20,43.38,41.6,-4,20.05,18.46,21.84,20.82
2021/12/15 23:30,43.24,41.6,-4,20.05,18.4,21.84,20.85
2021/12/15 23:40,43.24,41.6,-4,20.05,18.4,21.84,20.85
2021/12/15 23:50,43.09,41.6,-4,20.04,18.4,21.77,20.85
2021/12/16 0:00,42.94,41.6,-4,20.04,18.48,21.77,20.76
2021/12/16 0:10,42.94,41.6,-4,20.04,18.48,21.77,20.76
2021/12/16 0:20,42.94,41.6,-4,19.99,18.48,21.77,20.76
2021/12/16 0:30,42.88,41.6,-4,19.99,18.46,21.77,20.79
2021/12/16 0:40,42.94,41.6,-4,19.99,18.46,21.77,20.79
2021/12/16 0:50,42.86,41.6,-4,19.98,18.46,21.83,20.79
2021/12/16 1:00,42.65,41.6,-4,19.98,18.46,21.83,20.76
2021/12/16 1:10,42.65,40.8,-2,19.98,18.46,21.83,20.76
2021/12/16 1:20,42.79,40.8,-2,19.94,18.46,21.76,20.76
2021/12/16 1:30,42.79,40.8,-2,19.94,18.46,21.76,21.3
2021/12/16 1:40,42.79,40.4,-1,19.94,18.46,21.76,21.3
2021/12/16 1:50,42.79,40.4,-1,19.89,18.46,21.79,21.3
2021/12/16 2:00,42.79,40.4,-1,19.89,18.46,21.79,20.8
2021/12/16 2:10,42.79,40.8,-2,19.89,18.46,21.79,20.8
2021/12/16 2:20,42.79,40.8,-2,19.82,18.46,21.74,20.8
2021/12/16 2:30,42.65,40.8,-2,19.82,18.45,21.74,20.74
2021/12/16 2:40,42.62,41.2,-3,19.82,18.45,21.74,20.74
2021/12/16 2:50,42.65,41.2,-3,19.8,18.45,21.67,20.74
2021/12/16 3:00,42.65,41.2,-3,19.8,18.42,21.67,20.66
2021/12/16 3:10,42.64,40.8,-2,19.8,18.42,21.67,20.66
2021/12/16 3:20,42.65,40.8,-2,19.76,18.42,21.67,20.66
2021/12/16 3:30,42.65,40.8,-2,19.76,18.39,21.67,20.66
2021/12/16 3:40,42.64,40,0,19.76,18.39,21.67,20.66
2021/12/16 3:50,42.79,42,0,19.67,18.39,21.67,20.66
2021/12/16 4:00,42.65,42,0,19.67,18.4,21.67,20.68
2021/12/16 4:10,42.5,41.4,1,19.67,18.4,21.67,20.68
2021/12/16 4:20,42.35,42.4,1,19.68,18.4,21.63,20.68
2021/12/16 4:30,42.49,42.4,1,19.68,18.38,21.63,20.62
2021/12/16 4:40,42.79,40,5,19.68,18.38,21.63,20.62
2021/12/16 4:50,42.65,40,5,19.53,18.38,21.6,20.62
2021/12/16 5:00,42.65,40,5,19.53,18.39,21.6,20.65
2021/12/16 5:10,42.5,40,5,19.53,18.39,21.6,20.65
2021/12/16 5:20,42.65,40,5,19.66,18.39,21.57,20.65
2021/12/16 5:30,42.65,40,5,19.66,18.38,21.57,20.62
2021/12/16 5:40,42.65,40,5,19.66,18.38,21.57,20.62
2021/12/16 5:50,42.65,40,5,19.64,18.38,21.57,20.62
2021/12/16 6:00,42.79,40,5,19.64,18.39,21.57,20.6
2021/12/16 6:10,43.38,40,5,19.64,18.39,21.57,20.6
2021/12/16 6:20,43.24,40,5,19.6,18.39,21.54,20.6
2021/12/16 6:30,43.25,40,5,19.6,18.35,21.54,20.65
2021/12/16 6:40,43.42,40.6,4,19.6,18.35,21.54,20.65
2021/12/16 6:50,43.53,40.6,4,19.61,18.35,21.53,20.65
2021/12/16 7:00,43.53,40.6,4,19.61,18.46,21.53,20.64
2021/12/16 7:10,43.53,40.6,4,19.61,18.46,21.53,20.64
2021/12/16 7:20,43.66,40.6,4,19.61,18.46,21.5,20.64
2021/12/16 7:30,43.68,40.6,4,19.61,17.8,21.5,20.64
2021/12/16 7:40,43.68,40.6,4,19.61,17.8,21.5,20.64
2021/12/16 7:50,43.68,39.6,4,19.5,17.8,21.84,20.64
2021/12/16 8:00,43.97,39.6,4,19.5,17.3,21.84,19.74
2021/12/16 8:10,44.41,40.2,3,19.5,17.3,21.84,19.74
2021/12/16 8:20,44.41,39.2,3,19.49,17.3,21.73,19.74
2021/12/16 8:30,44.56,39.2,3,19.49,17.91,21.73,20.15
2021/12/16 8:40,44.26,39.2,3,19.49,17.91,21.73,20.15
