"Physical Time: Physical Time (s)","Inlet1RH Monitor: Surface Average of RH","Inlet1T Monitor: Surface Average of Temperature (C)","RH1 Monitor: Sum of RH","RH10 Monitor: Sum of RH","RH2 Monitor: Sum of RH","RH3 Monitor: Sum of RH","RH4 Monitor: Sum of RH","RH5 Monitor: Sum of RH","RH6 Monitor: Sum of RH","RH7 Monitor: Sum of RH","RH8 Monitor: Sum of RH","RH9 Monitor: Sum of RH","T1 Monitor: Sum of Temperature (C)","T10 Monitor: Sum of Temperature (C)","T2 Monitor: Sum of Temperature (C)","T3 Monitor: Sum of Temperature (C)","T4 Monitor: Sum of Temperature (C)","T5 Monitor: Sum of Temperature (C)","T6 Monitor: Sum of Temperature (C)","T7 Monitor: Sum of Temperature (C)","T8 Monitor: Sum of Temperature (C)","T9 Monitor: Sum of Temperature (C)","velocity Monitor: Surface Average of Velocity: Magnitude (m/s)","wall Monitor: Surface Average of Temperature (C)"
16200,49.2471425777018,17,57.4892459635711,58.380824779814,60.4641067655224,59.7375390752755,59.8028877110882,59.5179025033938,58.4831754371317,58.7824003471579,62.9197625745599,57.8201638147315,22.497950537341,20.8477936012846,21.4968755106806,21.6971294553156,21.5442561906691,22.0047559680064,22.0010662472094,21.5069005560084,23.0133802465749,21.9402031803918,0.2,23.7
16800,49.2471425821419,17,54.9078411815733,53.9961877576396,55.0977783114679,55.3849939416168,53.6144667689427,54.2303856320061,53.1256674179595,55.8150690484225,57.1533859908083,53.1969877561178,20.8402254343254,20.0501459750661,20.7099567263414,20.6868453754948,20.9924981909343,21.0909205349124,21.1752909612778,20.2332415390181,22.0381622369619,21.2490535065364,0.2,23.7
17400,49.2471425804147,17,52.133886271108,51.1730487707704,51.4634032094842,51.7372807613428,49.5269429997272,50.4026307461543,49.4829574944922,52.3124135089121,51.8324686764055,49.5310918314126,19.8931055920787,19.4632971537697,20.0094547715518,20.0549439409148,20.5837261851532,20.4878101658047,20.6179547353574,19.6611179631163,21.471081045437,20.9163113832672,0.2,23.7
18000,49.2471425806206,17,49.7169860256769,49.1444010233229,49.0171958885979,49.2828514114457,46.7062973765626,47.3333921894014,46.9140291436406,49.7324678244661,47.8283479201486,46.5686674666531,19.3727543224866,19.0656706204888,19.5272894372584,19.5811812169601,20.3089209146946,20.211782479073,20.2564287301918,19.2984245222615,21.1196947823889,20.7562375599857,0.2,23.7
18600,49.247142588222,17,47.9611393692952,47.6467876800142,47.424475114567,47.5798351800328,44.9297319275085,45.2590902930784,45.3099405060901,48.0482880899585,45.0452135079123,44.2836462107533,19.0773908929846,18.8256928014892,19.223899844715,19.2900033021758,20.0966533913527,20.0436296378992,19.9562929584364,19.0367365684399,20.9140540913687,20.6438698964631,0.2,23.7
19200,49.2471426167805,17,45.9337442990668,46.0453786346361,45.5479604289631,45.6140047795915,42.5219893866473,42.7254854432796,43.075423535777,46.1513356782081,42.1877142606532,41.4815958619434,19.1915327298056,18.8945619757544,19.3428179636778,19.3954288873605,20.4184728322356,20.3821537631361,20.2021142358449,19.1256868708356,21.1563763743093,21.0130069303483,0.2,26.1999999999999
19800,49.247142650243,17,44.7401005806718,44.9023127982266,43.8633969820417,44.1841822837856,40.9745921640033,41.1406454575696,41.6728738597067,44.9525490123051,40.1208215869511,39.7873445930662,19.2379642484061,19.0116673082253,19.5993200095149,19.5215327629852,20.6391697760899,20.604501221346,20.3625593444672,19.1753232981307,21.4077329252847,21.2239303435746,0.2,26.1999999999999
20400,49.2471426832135,17,43.9707593368748,44.0733206841891,42.6747461320978,43.0615147211198,39.8740511754616,40.0710579866903,40.7114661180163,43.9785290135039,38.7761194665103,39.0490981141494,19.2781185352262,19.134542962075,19.7972558580342,19.6702454817902,20.8403807953612,20.7833744101789,20.5016032262349,19.275401410323,21.5819440471068,21.2389057872755,0.2,26.1999999999999
21000,49.2471426841785,17,43.3060676672812,43.5079509034049,42.0629855452762,42.379734972372,39.2103781519506,39.2598151900111,40.1338704607525,43.2649803917471,37.9686304444758,38.6374763000805,19.3635958147729,19.2255533843654,19.8528501543238,19.7433331414155,20.9554677016784,20.9525304365638,20.5774693074148,19.3726998317016,21.6656263427055,21.2355022548859,0.2,26.1999999999999
21600,49.2471426654078,17,42.7770492235787,43.1390766471901,41.9501758330729,42.0943125550191,39.0704399678686,38.8296721568736,39.9509493960128,42.8113348273737,37.477668168185,38.1533051054176,19.4518896257836,19.2814126787882,19.7731910959245,19.7275914136852,20.9080930319516,21.0218301358967,20.5473644560442,19.4349727560833,21.706767700729,21.3288525288588,0.2,26.1999999999999
22200,49.2471426519893,17,42.4029999462071,42.9177977014292,42.1053287403184,42.0687290137338,39.2136633373733,38.6903564547719,39.826864312855,42.5626188521716,37.1721547447082,37.6434387231586,19.5201378740319,19.307126005708,19.6336070857711,19.6552597020984,20.7794433742547,21.0070272240362,20.5281726661067,19.4578098288068,21.7279610606485,21.471509624186,0.2,26.1999999999999
22800,53.5900017306162,25.9999999999999,45.5516006132039,45.4136441515791,45.9690686212169,46.0286537320591,42.9746453098373,41.5531186235359,43.4153549018121,46.6300520693334,38.3138831467294,40.2705006924335,21.8845676969141,22.7784548583779,22.7085066908472,22.3337668969711,23.0687255011734,23.1252003119613,22.7133862653934,22.219257503255,23.2778602530215,23.8940336944487,0.2,28.1
23400,53.5900017192528,25.9999999999999,47.828733807726,47.8295384197388,47.505785271761,47.3642315503532,45.7695208172147,44.4535844533309,46.12456283032,47.8476535244796,41.2511756166117,42.8489846868127,23.8061684888281,24.4072001067348,24.3215006256875,24.1896527536705,24.7410368870554,24.8071372167225,24.4576493904042,24.1691871103845,24.5895157723035,25.2470754370436,0.2,28.1
24000,53.5900017244157,25.9999999999999,49.0243635476053,49.3384796376693,48.8073955497621,48.4153614556148,47.4311804419298,46.4076160864609,47.6647162878364,48.7057319386758,43.6830102531101,45.120322415784,24.9786455339901,25.2622709750289,25.1835756297685,25.1962742836066,25.6606468071778,25.7730925727049,25.4916304800622,25.2277219321103,25.6204133948014,25.9363629531439,0.2,28.1
24600,53.5900017457481,25.9999999999999,49.878785320078,50.1846362771309,49.7168324654299,49.3833818640755,48.6534965477418,47.8317062744429,48.7797273876856,49.6041276090668,45.6285610567567,46.9239939127828,25.6141104420745,25.783206061399,25.713556291408,25.7335234017268,26.1126061038784,26.2568737610704,26.0190647693421,25.7730358282924,26.2314162932967,26.3122598123205,0.2,28.1
25200,53.5900017474769,25.9999999999999,50.4494151077325,50.6931524334165,50.2964188066708,50.0712848652312,49.4970325273973,48.7963744884662,49.5354665200476,50.3116765515489,47.0692189830857,48.1596435200307,25.992685881168,26.1012123562779,26.059924844626,26.0694022209688,26.3660906221793,26.5249455722108,26.321404534456,26.0779465848636,26.5802145567172,26.5568304732885,0.2,28.1
25800,53.5900017625211,25.9999999999999,50.8388305458811,51.0650592766857,50.7200773911929,50.5591691994482,50.0694102011966,49.4824400357573,50.055619704403,50.7946811709468,48.1165328615775,48.9721465433937,26.2243319710174,26.2766212626398,26.2689126267339,26.2800817493726,26.5134311600202,26.6652442040549,26.4996590592281,26.2635886639455,26.7744498668097,26.7146921477556,0.2,28.1
26400,53.5900017725468,25.9999999999999,50.3540127140725,50.7974667540249,50.43698673015,50.2727659982488,49.4121769687468,48.9283075990072,49.3765405244139,50.4324274542006,48.0109119203963,48.5172716407133,26.6195168975861,26.5527282282105,26.5921585771637,26.621853111145,26.9592618914965,27.0956039956682,26.9595739835542,26.6089600035834,27.1808916631474,27.1581869898724,0.2,30.1
27000,53.5900017535123,25.9999999999999,50.0913028262205,50.6189541588484,50.1960757523267,50.1817810691005,49.2034891640017,48.6302845493434,49.0476533609326,50.3561029819954,47.6807360321293,48.1097483380302,26.859820934429,26.7323211191781,26.82271247526,26.8133527939036,27.1772044816566,27.3549995467452,27.2217226454391,26.7799500103411,27.539349559235,27.4858133960724,0.2,30.1
27600,53.5900017571745,25.9999999999999,49.9743565305157,50.4816734697806,50.0998474183493,50.0925108537106,49.1619857995343,48.5482313623767,48.9286275698726,50.2575855233877,47.3730358631264,47.8384469066862,26.9982370883514,26.8567241354922,26.955352838976,26.9484764028144,27.2863105028362,27.4852623930611,27.3606297473334,26.9078757723151,27.8069642907655,27.7013056041829,0.2,30.1
28200,53.5900017555654,25.9999999999999,49.9189439628668,50.3982198959496,50.1211108857122,50.0653571196811,49.1677708398163,48.5648752193192,48.8976358487215,50.189758531629,47.2103012747179,47.6477975095958,27.0816597872717,26.9374664876031,27.0147881700207,27.0264869593998,27.3461041461471,27.5463070428651,27.4352883777781,26.9929439287844,27.9685507495346,27.8475854356981,0.2,30.1
28800,53.5900017510017,25.9999999999999,49.8972420022101,50.3545873748969,50.1886491517966,50.0909840804395,49.190792577687,48.6248282029424,48.8971966335716,50.1703432536706,47.1583723563612,47.5148600849057,27.1315940418579,26.9876567953278,27.0354282079027,27.0629315199704,27.3788684498578,27.5695903410032,27.4776888003361,27.0403969869582,28.0544472396799,27.9473632262043,0.2,30.1
29400,53.5900017623916,25.9999999999999,49.9185150714067,50.3463188202171,50.2305821315202,50.1283777532562,49.1999226819113,48.7062727745135,48.9154543664892,50.1777732679593,47.1763994352277,47.4561091077884,27.1522249356361,27.0143841325136,27.0487667866329,27.0794945387574,27.4022068944056,27.5703068573335,27.4991255565579,27.0648872072603,28.0913426708632,28.0035757385369,0.2,30.1
30000,42.4461751287687,29.9999999999999,47.0012007276573,45.8864308885528,46.1961712066594,46.5845457067934,46.0851550184099,45.9247737766517,46.1585105674121,46.6241904086224,45.2082949192114,44.5754716825308,28.2013475115248,28.6199022988529,28.5004762346759,28.3537977925459,28.5415736830295,28.5991693623698,28.5128635360527,28.3403914530998,28.8532577545091,29.1060928302028,0.2,31.1999999999999
30600,42.4461751260488,29.9999999999999,44.7186046873476,44.0233243772226,44.2292482550602,44.3298375100172,43.91064089223,43.8117120643299,44.0075450757314,44.3048163996281,43.7048293434983,43.0059297014943,29.0718159818639,29.3470460786003,29.263277867576,29.2224301726814,29.3885738637073,29.426208870938,29.3495250141344,29.233085501553,29.4569584693915,29.7433606058959,0.2,31.1999999999999
31200,42.4461751283266,29.9999999999999,43.3826545540853,43.0744533655338,43.1990187154137,43.1695776550071,42.7703389456007,42.5912591342642,42.8000575055423,43.1081747041136,42.59994015931,42.22871004352,29.6054693038753,29.7320591699148,29.6794609700915,29.6905206424638,29.8531835548902,29.9253124271887,29.8405998028658,29.7159962556394,29.913889786071,30.07093426168,0.2,31.1999999999999
31800,42.4461751287354,29.9999999999999,42.6759513878997,42.5233746194702,42.6110295196295,42.5753760601921,42.2044810245151,42.0090088646519,42.2054091951985,42.51630307252,41.9403156276031,41.8157905362295,29.8962089511141,29.9603697547707,29.9226612189128,29.9368686823461,30.0900916535764,30.1704536520269,30.0893876539915,29.9616496830226,30.1937312226334,30.248799766372,0.2,31.1999999999999
32400,42.4461751178944,29.9999999999999,42.2176497661283,42.1658773479788,42.1972045203544,42.1894627046493,41.8864164886211,41.6843274443902,41.8393406310021,42.1555498679927,41.5032193138636,41.519865194305,30.0876585087739,30.1101989983624,30.095974353148,30.0989919782136,30.2252889219574,30.3092805437981,30.2446803635164,30.1134545773145,30.3818725969259,30.3769756044467,0.2,31.1999999999999
33000,42.4461751166536,29.9999999999999,41.9656797293658,41.9878639087393,41.9580094980397,41.975297126783,41.7072678220031,41.5288653865343,41.6470859786466,41.9624177718825,41.264506425194,41.3289963956684,30.194253971764,30.1857436271455,30.197369329304,30.1900567049001,30.3022299704907,30.3767807024051,30.3272774997283,30.1957010858488,30.4861619941306,30.4601890800969,0.2,31.1999999999999
33600,42.4461751194471,29.9999999999999,41.6293404985021,41.7567615861423,41.7014552121188,41.6938775152866,41.3594201842731,41.1974262033248,41.2731421625149,41.6800905248814,40.9125617635585,40.9646956846248,30.3361498165163,30.2832263004897,30.3059247006228,30.3089859233382,30.4499200527933,30.5183115628341,30.4863070282245,30.3149327735644,30.638287157768,30.6168133298559,0.2,31.7999999999998
34200,42.4461751175589,29.9999999999999,41.4404810741801,41.6006938079825,41.5298354915828,41.5377464305524,41.179929494506,41.0034978933233,41.0754963037314,41.5406066096459,40.6413148069147,40.6782414991594,30.4165312930156,30.349397556287,30.3789329741514,30.3755110764836,30.5268726329755,30.6018311930746,30.571203408703,30.3744012224579,30.7562617718963,30.7408539959861,0.2,31.7999999999998
34800,42.4461751213568,29.9999999999999,41.3476947493432,41.4998792675572,41.4322144629531,41.4340949677702,41.0855011077531,40.9096421427186,40.9746501114532,41.4414741444629,40.4558906355537,40.5043056347746,30.4563320698464,30.3923106239594,30.420680855071,30.4198179010191,30.5676236773975,30.6425874567948,30.614840953473,30.4167547972157,30.8373659432597,30.8167224029812,0.2,31.7999999999998
35400,42.4461751304557,29.9999999999999,41.301898736122,41.441753252045,41.377540513907,41.3693101137654,41.0301016513562,40.8602261862071,40.9259642755671,41.3816707886627,40.3457305877121,40.4125387679301,30.4761145550094,30.4171542785976,30.4441594524862,30.4475886156852,30.5916204430902,30.6641725157111,30.6360590435399,30.4423956984314,30.8857998761989,30.857003196495,0.2,31.7999999999998
36000,42.4461751277107,29.9999999999999,41.2774348608046,41.4124308054819,41.3386035641771,41.3301041072396,40.9979565226672,40.830588092713,40.9027205012253,41.3504583082623,40.2875507209367,40.3803688504641,30.4867423127523,30.4297556514868,30.4608710671023,30.4644363774633,30.6055919630227,30.6771560767668,30.6462720609643,30.4558493685315,30.9115155331307,30.8713070076938,0.2,31.7999999999998
36600,42.4461751255251,29.9999999999999,41.2636076436312,41.398985340909,41.3008875357713,41.3012493598394,40.9772601616109,40.8077463139281,40.8886913769209,41.3335022915575,40.2536488484223,40.382017640612,30.4927758160819,30.4355802138335,30.4769920018813,30.476822805422,30.6145958275001,30.6871352498948,30.6524527918669,30.4631925466686,30.9265472539756,30.8708138755634,0.2,31.7999999999998
37200,47.427312316503,25,44.4043321695209,45.4499343225093,44.8736208328452,44.765741297453,43.4428920296613,43.8046619130973,43.2137659382724,44.6116759183669,43.9188698077236,43.8712584478415,27.2591114725509,26.2907611600644,26.8525852295294,26.8240836078974,27.6327169617074,27.5034009241825,28.0300736068963,26.9370098157831,27.4360672943989,27.3969636342635,1,32.1999999999999
37800,47.4272893088285,25,45.2860762126352,45.4823660370577,45.2638497925177,45.3355389398447,45.1561772481707,44.1451293547854,44.1103151712303,45.0563174487353,44.0436156226519,43.4997030046274,26.0017333998208,25.8761599602774,26.0445931314993,26.0293217532895,26.0551178659498,26.4332778632277,26.462225233049,26.133813614317,26.5586917377388,26.8025634466587,1,32.1999999999999
38400,47.4273344556442,25,43.9875956928149,44.9385768397951,44.337382947502,44.9349855745318,43.9170530561057,42.0871729065185,42.2334459918689,44.6845105936638,43.5936475192206,42.3336203045666,26.3329060134054,25.9513205426321,26.2061942023482,25.9796295414869,26.3532610808701,27.0839833299612,27.0275415566106,26.061952682152,26.4986367523319,27.0099186016628,1,32.1999999999999
39000,47.4273108781697,25,43.6873316073367,44.5982868563596,44.2724866870203,44.5308922653499,44.1442100484764,40.6092373860348,43.1899151462354,44.5830792509011,44.2160016329072,42.264093003563,26.4028631643559,26.0499026490318,26.1813099817565,26.0815064267862,26.2250247522776,27.6476253250063,26.5959239458993,26.0587916959333,26.2014847211334,26.9703958168657,1,32.1999999999999
39600,47.4273252052788,25,43.2511008333198,44.7226060014567,43.8926900249266,44.079620363392,43.7417586915938,39.7642406841556,42.4878328894953,44.4101238553841,43.4456931630644,40.0770739434934,26.5604672460649,25.9923335235421,26.3120107271872,26.2393484934885,26.3685912344909,27.9950120123171,26.8627661443715,26.1119807826834,26.4848253803696,27.8619012085241,1,32.1999999999999
40200,47.4273113288646,25,43.6584911790986,44.4833595368006,44.0563292168228,44.0673493576269,44.0869868730699,39.8127367118306,42.9376521295969,44.3578378656488,43.7145580547515,39.2551313861204,26.3976436674197,26.0804493067994,26.2441881817976,26.2398370576365,26.2320508272587,27.9702402137368,26.680101382336,26.1285029660818,26.3760683972807,28.2130036792412,1,32.1999999999999
40800,47.4273199715079,25,43.8067468758554,44.8550498071841,44.3135653986359,44.3872898999453,44.1506460864507,40.1350622473455,42.9035721107051,44.4870149352686,43.5989042888158,41.1497493274848,26.3391462197968,25.9389293477304,26.1443918301051,26.1162720353784,26.2066631314323,27.8308905470553,26.6926097248318,26.0782878260188,26.4198391610969,27.4038668770087,1,31.3
41400,47.4273153647014,25,44.0370025283467,44.8440322565351,44.5234528706996,44.6077506899933,44.1983712024132,40.9988981052469,43.0126492956086,44.5988111930986,43.626072428803,42.6569873439014,26.2500591905445,25.9428780566133,26.0641590572391,26.0321822272676,26.188123269695,27.4661369432732,26.6492014391145,26.0355685124277,26.4089337227365,26.7903667788591,1,31.3
42000,47.4273213596762,25,44.0530274462888,44.7085945399817,44.4647710948088,44.4345759817363,44.1233308571852,41.6291229758231,42.9741290667998,44.5673996286543,43.4544723883114,42.5448075783018,26.2438226488509,25.9939316535443,26.0863888626533,26.0978801415266,26.2168193205097,27.2056036471162,26.6643465782155,26.0474066233107,26.4756775229444,26.8350369137925,1,31.3
42600,47.4273167610621,25,44.1762455822607,44.5179251889866,44.4359275722732,44.195873083617,44.1579587281519,42.2800835948051,43.0139466916192,44.5656783005512,43.1358855489401,41.8272945394351,26.196515590219,26.0661655384313,26.0973444066307,26.188997316215,26.2035215253208,26.9411965576681,26.6485962087643,26.0480404805038,26.6005273759844,27.1246128221366,1,31.3
43200,47.4273150527784,25,44.3806891923396,44.4876947311164,44.5350588877978,44.1170082324874,44.2205749394473,42.8634240423168,43.1938741825022,44.5320900711652,42.8508272680795,41.4466955248386,26.1183795188884,26.0776479704538,26.0596538167246,26.2192241003206,26.1795327859581,26.708144497899,26.5777113421111,26.0607838213064,26.7131392279991,27.2805070147591,1,31.3
43800,47.4273113600752,25,44.5337980790595,44.5309460204532,44.7442864905563,44.2511070440526,44.1560660704226,43.1955049445704,43.2989667804026,44.5042612348081,42.6091623068969,41.259914592218,26.060130704648,26.061214014865,25.9804232643397,26.1678515272038,26.2042405708171,26.5770687991584,26.5364639239052,26.0713529203709,26.8092767601945,27.3576072150511,1,31.3
44400,43.359712968205,25,42.2829533446354,42.1602884839243,42.2632948126435,42.0128990500159,41.7646337976514,41.265315493897,41.1893240401046,42.1205851452833,40.5548885132316,39.6006999111132,25.8937771711405,25.9288538618286,25.8204215261712,25.9629961354562,26.0781680242296,26.3182057733501,26.3297237773724,25.9112115139437,26.7104032006982,27.0705991883611,1,30.3
45000,43.3597111859334,25,41.4769799241011,41.5414795714578,41.7076784262164,41.4007045402223,40.9000484091352,40.5394210398545,40.467608072131,41.3434221697996,39.7171641747917,39.1436887444519,25.8770196280161,25.8500955495881,25.7592422127415,25.8978471203521,26.1103016020498,26.2670614641133,26.2940564237417,25.9228188339513,26.6593854781439,26.8868290514064,1,30.3
45600,43.3597099924481,25,41.1319402715118,41.4398758797571,41.5501129047223,41.2443875928449,40.5942032605904,40.2847187925118,40.1666569492439,41.0798555413633,39.4312393852991,39.104502479368,25.9232993299212,25.7956439776152,25.7455829324717,25.8748056916124,26.1452878162469,26.2756474888268,26.3254823089511,25.9432644557722,26.654152390248,26.7888581367042,1,30.3
46200,43.3597097553424,25,41.0132437987095,41.4452583950946,41.5067937999017,41.1694521331638,40.5484296535541,40.3004179555778,40.0553345122009,40.9630750966769,39.2962458242412,39.0859316509363,25.9459407180642,25.7676808364104,25.7422515074885,25.8814544469239,26.1385676782318,26.2424346438063,26.3459850886666,25.9664000598442,26.675237521441,26.7645393839099,1,30.3
46800,43.3597108463661,25,41.0250724151435,41.4376920629625,41.4824024623,41.0956533003313,40.5921948924966,40.4991083978876,40.0393156962489,40.91799890465,39.192077679163,39.0401455005974,25.9340529536744,25.7646292615601,25.7465804739678,25.905127885433,26.1133616288122,26.15217271968,26.3456156805676,25.9782127219163,26.7099589122394,26.7754750198851,1,30.3
47400,43.3597123666688,25,41.0746635090237,41.407370004612,41.3235537824338,40.9703407874418,40.6791744975898,40.6323927012156,40.1016426236718,40.9596226985946,39.0712862357799,39.0232338885638,25.9118369842318,25.7755173847082,25.8098467445695,25.9548993502021,26.0753476176848,26.0948045015582,26.3174001416504,25.9592330770935,26.7595942473402,26.7803327459158,1,30.3
48000,43.35971359582,25,41.2607965834001,41.5830860788423,41.0687986403293,40.9674006059902,40.9397003014213,40.8319310207427,40.3806086655528,41.2227512003924,39.070396458302,39.2898137376486,25.8350510289352,25.7037415954955,25.913844247245,25.9556071951983,25.9669931687687,26.0115346891192,26.1995456637126,25.8506308609105,26.75920782241,26.663960184543,1,29.7999999999999
48600,43.3597148233111,25,41.2097433361209,41.5966165648281,40.6768891549499,40.8289183906148,40.9461369145829,40.8096401377055,40.4263394563853,41.2530924608595,39.0088435412029,39.4600850815084,25.855841431708,25.6981706602328,26.0757611150208,26.0126832665401,25.9642244453526,26.0206549138132,26.1802739286032,25.83809561755,26.7857911287898,26.590359879958,1,29.7999999999999
49200,43.3597154113162,25,41.0849831333164,41.513172671532,40.6692280586555,40.7650326045763,40.8851026097992,40.7062068911205,40.3642581391282,41.2007021933512,38.9852010650749,39.5206560111572,25.9070103408005,25.7320126878737,26.0789042060892,26.0391164670242,25.9894006827482,26.0635308061451,26.2062556703074,25.8595175732047,26.7960387695611,26.564281679277,1,29.7999999999999
49800,43.3597146666555,25,41.0411062122582,41.3994186407164,40.9273869034025,40.8078159079195,40.8217620861379,40.6166607377872,40.333793657011,41.0988651322901,39.0999979639444,39.4612996328977,25.9250482239682,25.7782951327854,25.9719255229945,26.0213740347094,26.015596175263,26.1007662938846,26.2190275313985,25.9012974817579,26.7460335403258,26.5897843210047,1,29.7999999999999
50400,43.3597140061912,25,41.100370267586,41.3747263840302,41.331243852915,41.0004480516305,40.8013820366228,40.6100344081616,40.3646926176222,41.0648019840096,39.4039628610919,39.3114370597417,25.9006731477132,25.7883598081845,25.8061039744956,25.9417884131996,26.0240351530049,26.1035237181025,26.2060611931436,25.915298691708,26.6144677016078,26.6543917640198,1,29.7999999999999
51000,43.3597132540252,25,41.1434647473926,41.454309678216,41.5937868713573,41.2762298362317,40.7998025746906,40.6639282878955,40.3873149668092,41.1268392721581,39.6343839230094,39.1924325914432,25.8829744607278,25.7559374860322,25.6992842416947,25.828584559382,26.0246892080403,26.0810925255604,26.1965761514315,25.8898030851308,26.5154971800747,26.7058957830354,1,29.7999999999999
51600,53.4216395622313,22,46.7184355011898,47.6276028499214,48.1121614477263,47.4649730441172,46.3070894548691,46.0820410154509,45.5688160633874,46.9071429806147,44.3059981344561,43.4990830161839,24.0812146233076,23.7740858179252,23.620545024866,23.8354649039011,24.233793102353,24.311351032897,24.4966178668923,24.023849587978,24.9346269841219,25.2448119536062,1,29.3999999999999
52200,53.4216396459783,22,48.6401770815662,49.4463214149947,49.6723984980159,49.2555445957716,48.0727740307153,47.9767975370771,47.2965874520977,48.6779252505356,45.7739502153233,44.6487268068965,23.5123029316242,23.2452301362526,23.1702344411729,23.306121252968,23.7081679246766,23.7405962996588,23.9773674568987,23.4997288461237,24.508197163007,24.9263172098679,1,29.3999999999999
52800,53.4216401735788,22,49.1813138649898,49.666281489702,49.7241341909779,49.3835639394393,48.5848803252235,48.5203731252678,47.7003292266251,49.0956848605194,45.9214965277525,45.0343219231295,23.3542908922646,23.1934333125231,23.1733126198879,23.2858531333072,23.5567820051541,23.5787321457237,23.8616406243935,23.3828374241315,24.4901647792655,24.8179726292845,1,29.3999999999999
53400,53.4216409970907,22,49.3061627968654,49.7266186210647,49.4306014080783,49.0285333691175,48.7079702592579,48.6984645680648,47.8096652884803,49.1659016516711,45.7389830509627,45.5792009014824,23.3186081183745,23.1785285362047,23.2767978226983,23.4117764198827,23.5209484801018,23.5242175043867,23.8299758438476,23.3657168461778,24.5666136593729,24.6259919129437,1,29.3999999999999
54000,53.4216417869297,22,49.2522279208129,49.7737649641386,49.0241169671641,48.7118054399477,48.6834305843456,48.6270639435562,47.7765045580886,49.2590235853356,45.4911982177805,46.1165647881227,23.3383381711776,23.1641356619666,23.415192198784,23.5210851505647,23.5308778213048,23.5501197704399,23.8431364341277,23.3360596996183,24.6601724642732,24.4322723642036,1,29.3999999999999
54600,53.4216425085026,22,49.163766645056,49.8064957012424,48.9170955549565,48.5532243471304,48.6210159190633,48.4919793084617,47.7325705675607,49.2500366783476,45.3449812041661,46.2981058698292,23.3685508099998,23.1536017732296,23.4518902268379,23.5756994935724,23.5525829870843,23.5966837704725,23.8588697223199,23.339521612204,24.7147876010036,24.3671943959803,1,29.3999999999999
55200,53.4216422468692,22,49.5352573217592,50.0946774138873,49.4535006292519,48.9419853850502,49.0433597117996,48.8452264214279,48.2513130818401,49.5612360143928,45.7482681628705,46.6468698971344,23.2440307295093,23.0583166388332,23.2713703588241,23.4435894222315,23.4093031179115,23.4764045722725,23.6793827343075,23.2353599920875,24.5668833557546,24.242116548339,1,28.5999999999999
55800,53.4216419739582,22,49.6599098853055,50.1496996994147,49.8961274324765,49.2792959174417,49.1047200189127,48.923219415702,48.4208627707149,49.5345766647615,46.1519270728114,46.6191011880812,23.2024773119074,23.0402036403339,23.1239909905378,23.329833323384,23.388618533022,23.4499868928422,23.6211831736779,23.2442968144517,24.4201597872018,24.2520860740939,1,28.5999999999999
56400,53.4216408201277,22,49.7149081386731,50.1903814377101,50.2862193970807,49.6151412145829,49.1096215952736,48.9631262509253,48.4410318911755,49.5589933864213,46.5750895086714,46.4255826003934,23.1841753252161,23.0268132010474,22.9952977876968,23.2174112826559,23.3869741105779,23.4364806202131,23.6142806592645,23.2361504023366,24.2678487858499,24.3214913638089,1,28.5999999999999
57000,53.4216404573432,22,49.7541095156272,50.2968707853527,50.497972321641,49.8938808718001,49.1064006619142,49.0065138800223,48.4206165435804,49.650259303554,46.8415472346753,46.2631969252717,23.1711398662283,22.9918014832313,22.9259065944971,23.1247482982773,23.3880632849325,23.4218031362648,23.6212795972802,23.2057088502577,24.1727340756962,24.3799767178941,1,28.5999999999999
57600,53.4216399662662,22,49.8005013986187,50.3437375217337,50.5930887928313,50.0144421337686,49.1403102242565,49.0820750853956,48.4324199148266,49.7025790110697,46.9380166393153,46.1558847977972,23.1557255859512,22.9764185535975,22.8948428575927,23.0848494036729,23.3766272506707,23.3962733206127,23.6172346765933,23.1882853374264,24.1384482361863,24.4187522066439,1,28.5999999999999
58200,53.4216405085294,22,49.8580359436068,50.3377917491012,50.5239263216707,49.9311254493325,49.2130347141345,49.1636370382693,48.4905025356446,49.7406839638565,46.8024469125079,46.1216576999696,23.1366307281576,22.9783693490912,22.917423728319,23.1124113135182,23.3521299615021,23.3687651682127,23.5973438895506,23.1756082634491,24.1866557440663,24.4311409384639,1,28.5999999999999
58800,46.1877484213857,15,44.2179488605031,44.7525416223914,44.6501133402271,43.8813987076521,43.0985518746505,43.184272185258,42.3306376262876,43.5805829003723,41.2280140763791,40.4020226640081,18.899013097344,18.2109386338739,18.4867488180633,19.0903925865416,19.1760362836176,19.2438038365192,19.5819790010362,19.0262105421942,21.0681655530927,20.7571053281978,1,28.3999999999999
59400,46.1877493756938,15,41.1619035583782,41.8676507494431,41.0903438245801,40.4469614551325,40.1428337943433,39.9806893479602,39.0753804431514,40.9605618747626,36.4163379135205,36.7126506240297,17.7192740393763,17.2844911465378,17.7674415904714,18.1226837545272,18.0742971750689,18.1533208164892,18.5326392819034,17.777597084149,20.1788996753476,19.6522849899521,1,28.3999999999999
60000,46.187749925816,15,39.9865260557625,40.7393253498773,39.3551280546475,38.879533865612,39.1177332533812,38.8794028130943,37.8342808798388,40.0678640054447,34.4096088527388,35.8559519854762,17.5242662588888,17.1806098753663,17.7884412016416,18.0071083072996,17.8580119119709,17.9541257601746,18.3958720809228,17.4784636240639,20.0776545581639,19.2720005225781,1,28.3999999999999
